start_time,end_time,wav_file,text,emotion,speaker
212.55,215.03,/home/wanghanyang/Public/DATASET/IEMOCAP/IEMOCAP/Session3/sentences/wav/Ses03M_impro04/Ses03M_impro04_F024.wav,Oh I know.  But--,5,Ses03M_impro04_F
215.34,221.3,/home/wanghanyang/Public/DATASET/IEMOCAP/IEMOCAP/Session3/sentences/wav/Ses03M_impro04/Ses03M_impro04_F025.wav,"-it's going to get better I promise you. You just got to hang in there. Everyone, I mean, you know?",2,Ses03M_impro04_F
220.38,221.9175,/home/wanghanyang/Public/DATASET/IEMOCAP/IEMOCAP/Session3/sentences/wav/Ses03M_impro04/Ses03M_impro04_M030.wav,Maybe I'll just kill myself.,1,Ses03M_impro04_M
225.4,227.06,/home/wanghanyang/Public/DATASET/IEMOCAP/IEMOCAP/Session3/sentences/wav/Ses03M_impro04/Ses03M_impro04_M031.wav,I was just joking...,1,Ses03M_impro04_M
241.62,246.48,/home/wanghanyang/Public/DATASET/IEMOCAP/IEMOCAP/Session3/sentences/wav/Ses03M_impro04/Ses03M_impro04_M033.wav,Yeah.  I--they said Brian you're too smart.  You don't need us.,5,Ses03M_impro04_M
246.505,249.7,/home/wanghanyang/Public/DATASET/IEMOCAP/IEMOCAP/Session3/sentences/wav/Ses03M_impro04/Ses03M_impro04_M034.wav,Go out and take over the world by yourself and I'm like what?,5,Ses03M_impro04_M
248.83,256.3,/home/wanghanyang/Public/DATASET/IEMOCAP/IEMOCAP/Session3/sentences/wav/Ses03M_impro04/Ses03M_impro04_F028.wav,Well obviously it's not working.  Just cause you got sixteen hundred on your S.A.T. doesn't guarantee you a job.  I mean it should really but--,5,Ses03M_impro04_F
255.77,262.57,/home/wanghanyang/Public/DATASET/IEMOCAP/IEMOCAP/Session3/sentences/wav/Ses03M_impro04/Ses03M_impro04_M035.wav,"I don't know.  I don't know.  I know I'm just going to have to keep on looking, keep on searching-",5,Ses03M_impro04_M
263.3,271.57,/home/wanghanyang/Public/DATASET/IEMOCAP/IEMOCAP/Session3/sentences/wav/Ses03M_impro04/Ses03M_impro04_M036.wav,"and I'm never going to find anything probably but I'll just keep working hard at it-- Yeah. Okay.  Positive, I'm going to do good, find that job.",5,Ses03M_impro04_M
265.84,268.88,/home/wanghanyang/Public/DATASET/IEMOCAP/IEMOCAP/Session3/sentences/wav/Ses03M_impro04/Ses03M_impro04_F029.wav,You got to be positive man.  You got to try to just--,2,Ses03M_impro04_F
270.73,273.81,/home/wanghanyang/Public/DATASET/IEMOCAP/IEMOCAP/Session3/sentences/wav/Ses03M_impro04/Ses03M_impro04_F030.wav,But you got to be real about it.  You have to...,2,Ses03M_impro04_F
274.6,277.78,/home/wanghanyang/Public/DATASET/IEMOCAP/IEMOCAP/Session3/sentences/wav/Ses03M_impro04/Ses03M_impro04_M037.wav,Yeah.  I got eighteen hundred on my S.A.T..,5,Ses03M_impro04_M
277.5,279.99,/home/wanghanyang/Public/DATASET/IEMOCAP/IEMOCAP/Session3/sentences/wav/Ses03M_impro04/Ses03M_impro04_F031.wav,Sixteen hundred.,2,Ses03M_impro04_F
279.88,282.21,/home/wanghanyang/Public/DATASET/IEMOCAP/IEMOCAP/Session3/sentences/wav/Ses03M_impro04/Ses03M_impro04_M038.wav,Same difference.,2,Ses03M_impro04_M
285.47,287.84,/home/wanghanyang/Public/DATASET/IEMOCAP/IEMOCAP/Session3/sentences/wav/Ses03M_impro04/Ses03M_impro04_F032.wav,Twenty-one hundred?,2,Ses03M_impro04_F
287.81,292.9,/home/wanghanyang/Public/DATASET/IEMOCAP/IEMOCAP/Session3/sentences/wav/Ses03M_impro04/Ses03M_impro04_M040.wav,But I'm doomed.  Yeah I got so good I was over twenty one hundred.  Now what am I doing?,5,Ses03M_impro04_M
292.99,298.55,/home/wanghanyang/Public/DATASET/IEMOCAP/IEMOCAP/Session3/sentences/wav/Ses03M_impro04/Ses03M_impro04_M041.wav,"Like, wow you're really smart we're going to give you an extra [GARBAGE].",0,Ses03M_impro04_M
5.73,7.53,/home/wanghanyang/Public/DATASET/IEMOCAP/IEMOCAP/Session3/sentences/wav/Ses03M_impro05a/Ses03M_impro05a_F000.wav,Can I help you sir?,2,Ses03M_impro05a_F
7.17,11.72,/home/wanghanyang/Public/DATASET/IEMOCAP/IEMOCAP/Session3/sentences/wav/Ses03M_impro05a/Ses03M_impro05a_M000.wav,Yes you can help me.  Where is my luggage?,3,Ses03M_impro05a_M
11.22,14.59,/home/wanghanyang/Public/DATASET/IEMOCAP/IEMOCAP/Session3/sentences/wav/Ses03M_impro05a/Ses03M_impro05a_F001.wav,"Well, let me just check on that for you.  Where are you coming--?",2,Ses03M_impro05a_F
13.83,17.78,/home/wanghanyang/Public/DATASET/IEMOCAP/IEMOCAP/Session3/sentences/wav/Ses03M_impro05a/Ses03M_impro05a_M001.wav,Yeah.  You do that.  I'm coming from Baltimore.  You know where that is?,3,Ses03M_impro05a_M
17.32,22.2,/home/wanghanyang/Public/DATASET/IEMOCAP/IEMOCAP/Session3/sentences/wav/Ses03M_impro05a/Ses03M_impro05a_F002.wav,"Sir, yes it's in Maryland.  It's okay...well, I'm...just let me check here.",2,Ses03M_impro05a_F
21.76,25.02,/home/wanghanyang/Public/DATASET/IEMOCAP/IEMOCAP/Session3/sentences/wav/Ses03M_impro05a/Ses03M_impro05a_M002.wav,I had eight hundred pounds of luggage.,3,Ses03M_impro05a_M
24.09,27.76,/home/wanghanyang/Public/DATASET/IEMOCAP/IEMOCAP/Session3/sentences/wav/Ses03M_impro05a/Ses03M_impro05a_F003.wav,Okay.  Sir?  Can you...if you just give me one moment and let me just check okay?,5,Ses03M_impro05a_F
26.95,28.6507,/home/wanghanyang/Public/DATASET/IEMOCAP/IEMOCAP/Session3/sentences/wav/Ses03M_impro05a/Ses03M_impro05a_M003.wav,Okay.  Check.,3,Ses03M_impro05a_M
28.11,33.9325,/home/wanghanyang/Public/DATASET/IEMOCAP/IEMOCAP/Session3/sentences/wav/Ses03M_impro05a/Ses03M_impro05a_F004.wav,"Alright.  And you're coming-- Wait, hold on sir.  You're coming from Baltimore into LAX right?",5,Ses03M_impro05a_F
29.44,30.5,/home/wanghanyang/Public/DATASET/IEMOCAP/IEMOCAP/Session3/sentences/wav/Ses03M_impro05a/Ses03M_impro05a_M004.wav,Is it there?,3,Ses03M_impro05a_M
33.53,34.59,/home/wanghanyang/Public/DATASET/IEMOCAP/IEMOCAP/Session3/sentences/wav/Ses03M_impro05a/Ses03M_impro05a_M005.wav,Yes.,3,Ses03M_impro05a_M
34.16,35.85,/home/wanghanyang/Public/DATASET/IEMOCAP/IEMOCAP/Session3/sentences/wav/Ses03M_impro05a/Ses03M_impro05a_F005.wav,Okay and this is direct flight?,2,Ses03M_impro05a_F
34.94,37.05,/home/wanghanyang/Public/DATASET/IEMOCAP/IEMOCAP/Session3/sentences/wav/Ses03M_impro05a/Ses03M_impro05a_M006.wav,You don't know where we're at?,3,Ses03M_impro05a_M
37.0975,38.98,/home/wanghanyang/Public/DATASET/IEMOCAP/IEMOCAP/Session3/sentences/wav/Ses03M_impro05a/Ses03M_impro05a_M007.wav,God.,3,Ses03M_impro05a_M
38.175,42.27,/home/wanghanyang/Public/DATASET/IEMOCAP/IEMOCAP/Session3/sentences/wav/Ses03M_impro05a/Ses03M_impro05a_F006.wav,I'm asking you if this is direct flight from Baltimore to LAX or if you have to stop--,5,Ses03M_impro05a_F
49.4,53.89,/home/wanghanyang/Public/DATASET/IEMOCAP/IEMOCAP/Session3/sentences/wav/Ses03M_impro05a/Ses03M_impro05a_F007.wav,You're at me and I'm going to try to help you out sir but you just have to cooperate with me--,2,Ses03M_impro05a_F
53.11,55.07,/home/wanghanyang/Public/DATASET/IEMOCAP/IEMOCAP/Session3/sentences/wav/Ses03M_impro05a/Ses03M_impro05a_M010.wav,Okay.  What do you want?,3,Ses03M_impro05a_M
54.49,57.02,/home/wanghanyang/Public/DATASET/IEMOCAP/IEMOCAP/Session3/sentences/wav/Ses03M_impro05a/Ses03M_impro05a_F008.wav,How many pieces of luggage do you have checked in?,2,Ses03M_impro05a_F
56.55,59.74,/home/wanghanyang/Public/DATASET/IEMOCAP/IEMOCAP/Session3/sentences/wav/Ses03M_impro05a/Ses03M_impro05a_M011.wav,Eight.  And they're all gone.,3,Ses03M_impro05a_M
59.01,61.82,/home/wanghanyang/Public/DATASET/IEMOCAP/IEMOCAP/Session3/sentences/wav/Ses03M_impro05a/Ses03M_impro05a_F009.wav,Eight pieces of luggage.  Okay.,2,Ses03M_impro05a_F
60.95,66.43,/home/wanghanyang/Public/DATASET/IEMOCAP/IEMOCAP/Session3/sentences/wav/Ses03M_impro05a/Ses03M_impro05a_M012.wav,And what are you going to do about it?  You going to call someone?  You going to send me somewhere else?,3,Ses03M_impro05a_M
65.77,67.72,/home/wanghanyang/Public/DATASET/IEMOCAP/IEMOCAP/Session3/sentences/wav/Ses03M_impro05a/Ses03M_impro05a_F010.wav,No.  I'm just going to check--,5,Ses03M_impro05a_F
67.1,72.19,/home/wanghanyang/Public/DATASET/IEMOCAP/IEMOCAP/Session3/sentences/wav/Ses03M_impro05a/Ses03M_impro05a_M013.wav,It's my mother's funeral tomorrow and the urn is in the suitcase.,3,Ses03M_impro05a_M
71.54,73.33,/home/wanghanyang/Public/DATASET/IEMOCAP/IEMOCAP/Session3/sentences/wav/Ses03M_impro05a/Ses03M_impro05a_F011.wav,I'm sorry sir.,2,Ses03M_impro05a_F
72.64,74.1625,/home/wanghanyang/Public/DATASET/IEMOCAP/IEMOCAP/Session3/sentences/wav/Ses03M_impro05a/Ses03M_impro05a_M014.wav,Yeah.,3,Ses03M_impro05a_M
74.25,80.89,/home/wanghanyang/Public/DATASET/IEMOCAP/IEMOCAP/Session3/sentences/wav/Ses03M_impro05a/Ses03M_impro05a_F012.wav,I'm very sorry but let's check on this immediately.  This is definitely an emergency.  It seems--,2,Ses03M_impro05a_F
87.19,91.3275,/home/wanghanyang/Public/DATASET/IEMOCAP/IEMOCAP/Session3/sentences/wav/Ses03M_impro05a/Ses03M_impro05a_M016.wav,"Oh, oh, that's a good deduction.",3,Ses03M_impro05a_M
90.9925,92.21,/home/wanghanyang/Public/DATASET/IEMOCAP/IEMOCAP/Session3/sentences/wav/Ses03M_impro05a/Ses03M_impro05a_F014.wav,Yes--it is,2,Ses03M_impro05a_F
91.36,94.47,/home/wanghanyang/Public/DATASET/IEMOCAP/IEMOCAP/Session3/sentences/wav/Ses03M_impro05a/Ses03M_impro05a_M017.wav,"Sherlock Holmes.  God, where's my luggage?",3,Ses03M_impro05a_M
93.18,96.71,/home/wanghanyang/Public/DATASET/IEMOCAP/IEMOCAP/Session3/sentences/wav/Ses03M_impro05a/Ses03M_impro05a_F015.wav,"Sir, Please please, I would ask you to just calm down for a second--",5,Ses03M_impro05a_F
96.24,102.32,/home/wanghanyang/Public/DATASET/IEMOCAP/IEMOCAP/Session3/sentences/wav/Ses03M_impro05a/Ses03M_impro05a_M018.wav,Calm down?  It's my mother's funeral tomorrow.  I'm the one responsible for this.,3,Ses03M_impro05a_M
101.69,107.76,/home/wanghanyang/Public/DATASET/IEMOCAP/IEMOCAP/Session3/sentences/wav/Ses03M_impro05a/Ses03M_impro05a_F016.wav,"Okay.  We will find your luggage.  Apparently because it somehow...what flight you were taking, you were on Delta?",2,Ses03M_impro05a_F
113.59,116.3,/home/wanghanyang/Public/DATASET/IEMOCAP/IEMOCAP/Session3/sentences/wav/Ses03M_impro05a/Ses03M_impro05a_M020.wav,What is the matter with you?,3,Ses03M_impro05a_M
115.88,119.74,/home/wanghanyang/Public/DATASET/IEMOCAP/IEMOCAP/Session3/sentences/wav/Ses03M_impro05a/Ses03M_impro05a_F018.wav,"Sir, I just...you need to calm down is what needs to happen right now.",3,Ses03M_impro05a_F
119.01,120.88,/home/wanghanyang/Public/DATASET/IEMOCAP/IEMOCAP/Session3/sentences/wav/Ses03M_impro05a/Ses03M_impro05a_M021.wav,Don't yell at me.,3,Ses03M_impro05a_M
120.34,122.94,/home/wanghanyang/Public/DATASET/IEMOCAP/IEMOCAP/Session3/sentences/wav/Ses03M_impro05a/Ses03M_impro05a_F019.wav,"Okay.  I'm not.  I'm sorry, I am being--",5,Ses03M_impro05a_F
122.98,129.55,/home/wanghanyang/Public/DATASET/IEMOCAP/IEMOCAP/Session3/sentences/wav/Ses03M_impro05a/Ses03M_impro05a_F020.wav,"calm.  Sir, okay basically what- what's going to happen here is you're going to give me your contact information and we will contact you--",5,Ses03M_impro05a_F
126.79,130.58,/home/wanghanyang/Public/DATASET/IEMOCAP/IEMOCAP/Session3/sentences/wav/Ses03M_impro05a/Ses03M_impro05a_M022.wav,Oh my God.  I think a blood vessel burst in my head.,3,Ses03M_impro05a_M
130.13,131.39,/home/wanghanyang/Public/DATASET/IEMOCAP/IEMOCAP/Session3/sentences/wav/Ses03M_impro05a/Ses03M_impro05a_F021.wav,"Please, please",2,Ses03M_impro05a_F
133.9,135.21,/home/wanghanyang/Public/DATASET/IEMOCAP/IEMOCAP/Session3/sentences/wav/Ses03M_impro05a/Ses03M_impro05a_M023.wav,What?,3,Ses03M_impro05a_M
134.62,139.06,/home/wanghanyang/Public/DATASET/IEMOCAP/IEMOCAP/Session3/sentences/wav/Ses03M_impro05a/Ses03M_impro05a_F023.wav,Okay.  We can get it here in about seven to ten business days.,2,Ses03M_impro05a_F
138.5675,140.99,/home/wanghanyang/Public/DATASET/IEMOCAP/IEMOCAP/Session3/sentences/wav/Ses03M_impro05a/Ses03M_impro05a_M024.wav,What?  Are you kidding me?,3,Ses03M_impro05a_M
140.49,141.87,/home/wanghanyang/Public/DATASET/IEMOCAP/IEMOCAP/Session3/sentences/wav/Ses03M_impro05a/Ses03M_impro05a_F024.wav,"Yes.  Well, because--",2,Ses03M_impro05a_F
141.2,143.71,/home/wanghanyang/Public/DATASET/IEMOCAP/IEMOCAP/Session3/sentences/wav/Ses03M_impro05a/Ses03M_impro05a_M025.wav,Give- Give me your manager right now.,3,Ses03M_impro05a_M
143.29,145.77,/home/wanghanyang/Public/DATASET/IEMOCAP/IEMOCAP/Session3/sentences/wav/Ses03M_impro05a/Ses03M_impro05a_F025.wav,I am the manager sir.,2,Ses03M_impro05a_F
145.05,151.19,/home/wanghanyang/Public/DATASET/IEMOCAP/IEMOCAP/Session3/sentences/wav/Ses03M_impro05a/Ses03M_impro05a_M026.wav,"You're the manager? You don't know where you work for, you don't know where you're at and you're the manager?",3,Ses03M_impro05a_M
152.29,154.61,/home/wanghanyang/Public/DATASET/IEMOCAP/IEMOCAP/Session3/sentences/wav/Ses03M_impro05a/Ses03M_impro05a_M027.wav,Whose daughter are you?,3,Ses03M_impro05a_M
153.89,155.71,/home/wanghanyang/Public/DATASET/IEMOCAP/IEMOCAP/Session3/sentences/wav/Ses03M_impro05a/Ses03M_impro05a_F027.wav,Sir?,5,Ses03M_impro05a_F
156.045,159.485,/home/wanghanyang/Public/DATASET/IEMOCAP/IEMOCAP/Session3/sentences/wav/Ses03M_impro05a/Ses03M_impro05a_M028.wav,Sir. Sir. Sir. Sir,3,Ses03M_impro05a_M
156.69,157.98,/home/wanghanyang/Public/DATASET/IEMOCAP/IEMOCAP/Session3/sentences/wav/Ses03M_impro05a/Ses03M_impro05a_F028.wav,What is your name?,3,Ses03M_impro05a_F
160.05,162.53,/home/wanghanyang/Public/DATASET/IEMOCAP/IEMOCAP/Session3/sentences/wav/Ses03M_impro05a/Ses03M_impro05a_M029.wav,My name is Brent Caption.,3,Ses03M_impro05a_M
162.76,167.4425,/home/wanghanyang/Public/DATASET/IEMOCAP/IEMOCAP/Session3/sentences/wav/Ses03M_impro05a/Ses03M_impro05a_M030.wav,Now what are you going to do about it?,4,Ses03M_impro05a_M
5.2466,7.93,/home/wanghanyang/Public/DATASET/IEMOCAP/IEMOCAP/Session3/sentences/wav/Ses03M_impro05b/Ses03M_impro05b_F000.wav,Can I help you sir?,2,Ses03M_impro05b_F
10.59,16.91,/home/wanghanyang/Public/DATASET/IEMOCAP/IEMOCAP/Session3/sentences/wav/Ses03M_impro05b/Ses03M_impro05b_M001.wav,I've been here for four hours and I don't know where one piece of my luggage is,5,Ses03M_impro05b_M
15.935,20.6125,/home/wanghanyang/Public/DATASET/IEMOCAP/IEMOCAP/Session3/sentences/wav/Ses03M_impro05b/Ses03M_impro05b_F001.wav,Okay.  Well let's...well I'm going to go ahead and check on that for you.  You're coming from...where are you coming from?,2,Ses03M_impro05b_F
20.28,21.72,/home/wanghanyang/Public/DATASET/IEMOCAP/IEMOCAP/Session3/sentences/wav/Ses03M_impro05b/Ses03M_impro05b_M002.wav,Baltimore.,5,Ses03M_impro05b_M
20.94,23.45,/home/wanghanyang/Public/DATASET/IEMOCAP/IEMOCAP/Session3/sentences/wav/Ses03M_impro05b/Ses03M_impro05b_F002.wav,Baltimore and this is a direct flight to LAX,2,Ses03M_impro05b_F
23.09,24.47,/home/wanghanyang/Public/DATASET/IEMOCAP/IEMOCAP/Session3/sentences/wav/Ses03M_impro05b/Ses03M_impro05b_M003.wav,Yes.,5,Ses03M_impro05b_M
23.9,26.15,/home/wanghanyang/Public/DATASET/IEMOCAP/IEMOCAP/Session3/sentences/wav/Ses03M_impro05b/Ses03M_impro05b_F003.wav,Okay.  Let's look up here,2,Ses03M_impro05b_F
25.85,29.35,/home/wanghanyang/Public/DATASET/IEMOCAP/IEMOCAP/Session3/sentences/wav/Ses03M_impro05b/Ses03M_impro05b_M004.wav,You know and they've looked it up before and it's not there.,5,Ses03M_impro05b_M
28.91,30.67,/home/wanghanyang/Public/DATASET/IEMOCAP/IEMOCAP/Session3/sentences/wav/Ses03M_impro05b/Ses03M_impro05b_F004.wav,Okay.  Well you um-...,2,Ses03M_impro05b_F
30.09,33.0,/home/wanghanyang/Public/DATASET/IEMOCAP/IEMOCAP/Session3/sentences/wav/Ses03M_impro05b/Ses03M_impro05b_M005.wav,Now what are you going to do for me different? Hmm?,5,Ses03M_impro05b_M
31.64,38.215,/home/wanghanyang/Public/DATASET/IEMOCAP/IEMOCAP/Session3/sentences/wav/Ses03M_impro05b/Ses03M_impro05b_F005.wav,"What I can do for you is uh we can uh report lost, lost property.",2,Ses03M_impro05b_F
37.86,40.12,/home/wanghanyang/Public/DATASET/IEMOCAP/IEMOCAP/Session3/sentences/wav/Ses03M_impro05b/Ses03M_impro05b_M006.wav,You can report lost property?,5,Ses03M_impro05b_M
39.73,40.77,/home/wanghanyang/Public/DATASET/IEMOCAP/IEMOCAP/Session3/sentences/wav/Ses03M_impro05b/Ses03M_impro05b_F006.wav,Yes.,2,Ses03M_impro05b_F
40.31,51.47,/home/wanghanyang/Public/DATASET/IEMOCAP/IEMOCAP/Session3/sentences/wav/Ses03M_impro05b/Ses03M_impro05b_M007.wav,"Okay.  I'm leaving LA tomorrow for San Diego, driving there.  So, I'm going to leave without all my lost property?  That's what you want me to do? um",5,Ses03M_impro05b_M
50.09,55.89,/home/wanghanyang/Public/DATASET/IEMOCAP/IEMOCAP/Session3/sentences/wav/Ses03M_impro05b/Ses03M_impro05b_F007.wav,"Well sir, if if...what I believe has happened is most of the flight was left--",2,Ses03M_impro05b_F
55.91,58.635,/home/wanghanyang/Public/DATASET/IEMOCAP/IEMOCAP/Session3/sentences/wav/Ses03M_impro05b/Ses03M_impro05b_F008.wav,the luggage was left in Baltimore.  Therefore--,2,Ses03M_impro05b_F
58.32,60.06,/home/wanghanyang/Public/DATASET/IEMOCAP/IEMOCAP/Session3/sentences/wav/Ses03M_impro05b/Ses03M_impro05b_M008.wav,Most of the...,3,Ses03M_impro05b_M
59.7475,62.15,/home/wanghanyang/Public/DATASET/IEMOCAP/IEMOCAP/Session3/sentences/wav/Ses03M_impro05b/Ses03M_impro05b_F009.wav,"Like the luggage, the luggage on the flight.",2,Ses03M_impro05b_F
64.06,68.16,/home/wanghanyang/Public/DATASET/IEMOCAP/IEMOCAP/Session3/sentences/wav/Ses03M_impro05b/Ses03M_impro05b_F010.wav,No actually it was...this is the first time this has ever happened.  I don't know what happened--,2,Ses03M_impro05b_F
66.72,72.44,/home/wanghanyang/Public/DATASET/IEMOCAP/IEMOCAP/Session3/sentences/wav/Ses03M_impro05b/Ses03M_impro05b_M010.wav,"Are you going to refund us for our luggage, refund us for our tickets for this?",5,Ses03M_impro05b_M
71.09,77.81,/home/wanghanyang/Public/DATASET/IEMOCAP/IEMOCAP/Session3/sentences/wav/Ses03M_impro05b/Ses03M_impro05b_F011.wav,"Well, we can give you um- hotel lodging for a night if that--",2,Ses03M_impro05b_F
76.2,83.22,/home/wanghanyang/Public/DATASET/IEMOCAP/IEMOCAP/Session3/sentences/wav/Ses03M_impro05b/Ses03M_impro05b_M011.wav,I'm going to San Diego tomorrow to stay with my family.  What do I need hotel lodging for hmmm?  Can you tell me that?,3,Ses03M_impro05b_M
81.52,85.5,/home/wanghanyang/Public/DATASET/IEMOCAP/IEMOCAP/Session3/sentences/wav/Ses03M_impro05b/Ses03M_impro05b_F012.wav,For tonight- For tonight sir.  Would you need to stay somewhere tonight?,2,Ses03M_impro05b_F
92.37,96.17,/home/wanghanyang/Public/DATASET/IEMOCAP/IEMOCAP/Session3/sentences/wav/Ses03M_impro05b/Ses03M_impro05b_F013.wav,We can do Holiday Inn or...?,2,Ses03M_impro05b_F
95.22,102.04,/home/wanghanyang/Public/DATASET/IEMOCAP/IEMOCAP/Session3/sentences/wav/Ses03M_impro05b/Ses03M_impro05b_M013.wav,Wow.  Thank you.  Holiday Inn.  Wow.  Thank...the flight cost five hundred dollars.,3,Ses03M_impro05b_M
101.76,103.87,/home/wanghanyang/Public/DATASET/IEMOCAP/IEMOCAP/Session3/sentences/wav/Ses03M_impro05b/Ses03M_impro05b_F014.wav,Sir I understand that but just--,2,Ses03M_impro05b_F
102.06,106.54,/home/wanghanyang/Public/DATASET/IEMOCAP/IEMOCAP/Session3/sentences/wav/Ses03M_impro05b/Ses03M_impro05b_M014.wav,"Okay, so you can put me in Holiday Inn for twenty dollar a night?",3,Ses03M_impro05b_M
105.74,108.77,/home/wanghanyang/Public/DATASET/IEMOCAP/IEMOCAP/Session3/sentences/wav/Ses03M_impro05b/Ses03M_impro05b_F015.wav,Did you have your name tags on the luggage?,2,Ses03M_impro05b_F
108.21,110.95,/home/wanghanyang/Public/DATASET/IEMOCAP/IEMOCAP/Session3/sentences/wav/Ses03M_impro05b/Ses03M_impro05b_M015.wav,Of course I had my name tags on the luggage.,3,Ses03M_impro05b_M
110.04,118.68,/home/wanghanyang/Public/DATASET/IEMOCAP/IEMOCAP/Session3/sentences/wav/Ses03M_impro05b/Ses03M_impro05b_F016.wav,"Okay.  So if you can just give me your name, your name and your address and your phone number I can contact you as soon as we find out more information.",2,Ses03M_impro05b_F
117.08,120.8,/home/wanghanyang/Public/DATASET/IEMOCAP/IEMOCAP/Session3/sentences/wav/Ses03M_impro05b/Ses03M_impro05b_M016.wav,Soon as you...that's not good enough okay?,3,Ses03M_impro05b_M
120.54,124.29,/home/wanghanyang/Public/DATASET/IEMOCAP/IEMOCAP/Session3/sentences/wav/Ses03M_impro05b/Ses03M_impro05b_F017.wav,"Sir, please calm down.",5,Ses03M_impro05b_F
123.97,134.6925,/home/wanghanyang/Public/DATASET/IEMOCAP/IEMOCAP/Session3/sentences/wav/Ses03M_impro05b/Ses03M_impro05b_M017.wav,I need you to help me out here.  Can you get on the phone and get the luggage over on the fastest flight you can and then maybe I won't get you fired.,5,Ses03M_impro05b_M
134.72,142.87,/home/wanghanyang/Public/DATASET/IEMOCAP/IEMOCAP/Session3/sentences/wav/Ses03M_impro05b/Ses03M_impro05b_M018.wav,"If not, I'm going to get your name, I'm going to talk to your boss, whoever...I'm never going to fly...my business is never going to fly Delta again.",5,Ses03M_impro05b_M
142.47,144.38,/home/wanghanyang/Public/DATASET/IEMOCAP/IEMOCAP/Session3/sentences/wav/Ses03M_impro05b/Ses03M_impro05b_F018.wav,What is your business?,2,Ses03M_impro05b_F
144.25,146.215,/home/wanghanyang/Public/DATASET/IEMOCAP/IEMOCAP/Session3/sentences/wav/Ses03M_impro05b/Ses03M_impro05b_M019.wav,I work for IBM.,2,Ses03M_impro05b_M
145.8,153.13,/home/wanghanyang/Public/DATASET/IEMOCAP/IEMOCAP/Session3/sentences/wav/Ses03M_impro05b/Ses03M_impro05b_F019.wav,"Okay.  Sir?  I am sorry to tell you this but this does happen. Uh- This is not uh- really,",2,Ses03M_impro05b_F
153.145,159.61,/home/wanghanyang/Public/DATASET/IEMOCAP/IEMOCAP/Session3/sentences/wav/Ses03M_impro05b/Ses03M_impro05b_F020.wav,"I mean, our airline's fault.  I don't know what happened, misplaced, something happened but we will get you--",2,Ses03M_impro05b_F
157.97,161.94,/home/wanghanyang/Public/DATASET/IEMOCAP/IEMOCAP/Session3/sentences/wav/Ses03M_impro05b/Ses03M_impro05b_M020.wav,"You misplace a lot of, eight pieces of luggage.",3,Ses03M_impro05b_M
161.48,168.58,/home/wanghanyang/Public/DATASET/IEMOCAP/IEMOCAP/Session3/sentences/wav/Ses03M_impro05b/Ses03M_impro05b_F021.wav,"Well, the entire flight, sir, the luggage was placed on another plane that never actually left Baltimore.",2,Ses03M_impro05b_F
167.08,168.81,/home/wanghanyang/Public/DATASET/IEMOCAP/IEMOCAP/Session3/sentences/wav/Ses03M_impro05b/Ses03M_impro05b_M021.wav,Are you kidding me?,3,Ses03M_impro05b_M
168.58,170.04,/home/wanghanyang/Public/DATASET/IEMOCAP/IEMOCAP/Session3/sentences/wav/Ses03M_impro05b/Ses03M_impro05b_F022.wav,Uh no I'm not.,2,Ses03M_impro05b_F
169.02,171.5,/home/wanghanyang/Public/DATASET/IEMOCAP/IEMOCAP/Session3/sentences/wav/Ses03M_impro05b/Ses03M_impro05b_M022.wav,Who are you going to fire because of that?,3,Ses03M_impro05b_M
170.61,177.53,/home/wanghanyang/Public/DATASET/IEMOCAP/IEMOCAP/Session3/sentences/wav/Ses03M_impro05b/Ses03M_impro05b_F023.wav,"Well we have some people back there that need some firing so, but I would just really appreciate--",2,Ses03M_impro05b_F
174.24,178.54,/home/wanghanyang/Public/DATASET/IEMOCAP/IEMOCAP/Session3/sentences/wav/Ses03M_impro05b/Ses03M_impro05b_M023.wav,"Wow.  This has never happened before.  I've not lost,",3,Ses03M_impro05b_M
178.54,183.5225,/home/wanghanyang/Public/DATASET/IEMOCAP/IEMOCAP/Session3/sentences/wav/Ses03M_impro05b/Ses03M_impro05b_M024.wav,in all thousand flights I've been on probably I can't even count how many flights I've been on.  This has never happened before.,3,Ses03M_impro05b_M
183.54,186.45,/home/wanghanyang/Public/DATASET/IEMOCAP/IEMOCAP/Session3/sentences/wav/Ses03M_impro05b/Ses03M_impro05b_M025.wav,This is the worst customer service I've ever gotten before.,3,Ses03M_impro05b_M
186.06,187.86,/home/wanghanyang/Public/DATASET/IEMOCAP/IEMOCAP/Session3/sentences/wav/Ses03M_impro05b/Ses03M_impro05b_F024.wav,Okay sir.  I'm sorry you can--um-,5,Ses03M_impro05b_F
187.43,192.33,/home/wanghanyang/Public/DATASET/IEMOCAP/IEMOCAP/Session3/sentences/wav/Ses03M_impro05b/Ses03M_impro05b_M026.wav,Okay.  Get on the phone and figure out where my luggage is and tell me when it's going to get there alright?,3,Ses03M_impro05b_M
191.17,196.95,/home/wanghanyang/Public/DATASET/IEMOCAP/IEMOCAP/Session3/sentences/wav/Ses03M_impro05b/Ses03M_impro05b_F025.wav,We already have been confirmed that it will be arriving in--uh--in about two days.,5,Ses03M_impro05b_F
194.71,197.07,/home/wanghanyang/Public/DATASET/IEMOCAP/IEMOCAP/Session3/sentences/wav/Ses03M_impro05b/Ses03M_impro05b_M027.wav,"And and, in about...",3,Ses03M_impro05b_M
